EPISODE,TITLE,APPLE_FRAME,AURORA_BOREALIS,BARN,BEACH,BOAT,BRIDGE,BUILDING,BUSHES,CABIN,CACTUS,CIRCLE_FRAME,CIRRUS,CLIFF,CLOUDS,CONIFER,CUMULUS,DECIDUOUS,DIANE_ANDRE,DOCK,DOUBLE_OVAL_FRAME,FARM,FENCE,FIRE,FLORIDA_FRAME,FLOWERS,FOG,FRAMED,GRASS,GUEST,HALF_CIRCLE_FRAME,HALF_OVAL_FRAME,HILLS,LAKE,LAKES,LIGHTHOUSE,MILL,MOON,MOUNTAIN,MOUNTAINS,NIGHT,OCEAN,OVAL_FRAME,PALM_TREES,PATH,PERSON,PORTRAIT,RECTANGLE_3D_FRAME,RECTANGULAR_FRAME,RIVER,ROCKS,SEASHELL_FRAME,SNOW,SNOWY_MOUNTAIN,SPLIT_FRAME,STEVE_ROSS,STRUCTURE,SUN,TOMB_FRAME,TREE,TREES,TRIPLE_FRAME,WATERFALL,WAVES,WINDMILL,WINDOW_FRAME,WINTER,WOOD_FRAMED, EPISODE_TITLE, AIR_DATE,id,painting_index,img_src,"PAINTING_TITLE",season,episode,num_colors,youtube_src,colors,color_hex,Black_Gesso,Bright_Red,Burnt_Umber,Cadmium_Yellow,Dark_Sienna,Indian_Red,Indian_Yellow,Liquid_Black,Liquid_Clear,Midnight_Black,Phthalo_Blue,Phthalo_Green,Prussian_Blue,Sap_Green,Titanium_White,Van_Dyke_Brown,Yellow_Ochre,Alizarin_Crimson
151,144,https://www.twoinchbrush.com/images/painting144.png,"EVENING WATERFALL",12,8,11,https://www.youtube.com/embed/PutvF_P4588,"  'Black Gesso' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#000000' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0
152,145,https://www.twoinchbrush.com/images/painting145.png,"TROPICAL SEASCAPE",12,9,12,https://www.youtube.com/embed/RrBsbqO9aqI,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Liquid Clear' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Prussian Blue' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#FFFFFF' '#000000' '#0C0040' '#021E44' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1
153,146,https://www.twoinchbrush.com/images/painting146.png,"MOUNTAIN AT SUNSET",12,10,13,https://www.youtube.com/embed/HCsCatvigtw,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Liquid Clear' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#FFFFFF' '#000000' '#0C0040' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1
154,147,https://www.twoinchbrush.com/images/painting147.png,"SOFT MOUNTAIN GLOW",12,11,12,https://www.youtube.com/embed/gOGJYHWjXgE,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
155,148,https://www.twoinchbrush.com/images/painting148.png,"MOUNTAIN IN AN OVAL",12,12,11,https://www.youtube.com/embed/1jRPshs27H8,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1
156,149,https://www.twoinchbrush.com/images/painting149.png,"WINTER MOUNTAIN",12,13,7,https://www.youtube.com/embed/46vI20697HI,"  'Alizarin Crimson' 'Bright Red' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Prussian Blue' 'Titanium White' 'Van Dyke Brown' ","  '#4E1500' '#DB0000' '#000000' '#0C0040' '#021E44' '#FFFFFF' '#221B15' ",0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1
157,124,https://www.twoinchbrush.com/images/painting124.png,"ROLLING HILLS",13,1,12,https://www.youtube.com/embed/H4GyGrT7lEQ,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
158,125,https://www.twoinchbrush.com/images/painting125.png,"FROZEN SOLITUDE",13,2,5,https://www.youtube.com/embed/kNZssD9zWlw,"  'Dark Sienna' 'Midnight Black\r\n\r\n' 'Prussian Blue' 'Titanium White' 'Van Dyke Brown' ","  '#5F2E1F' '#000000' '#021E44' '#FFFFFF' '#221B15' ",0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0
159,126,https://www.twoinchbrush.com/images/painting126.png,"MEADOW BROOK",13,3,13,https://www.youtube.com/embed/06W8GsWj2Yg,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Phthalo Green\r\n' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#102E3C' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
160,127,https://www.twoinchbrush.com/images/painting127.png,"EVENING AT SUNSET",13,4,12,https://www.youtube.com/embed/7ZUQTXuDPaI,"  'Alizarin Crimson' 'Black Gesso' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#000000' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1
161,128,https://www.twoinchbrush.com/images/painting128.png,"MOUNTAIN VIEW",13,5,11,https://www.youtube.com/embed/dJfnAyDLwPY,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1
162,129,https://www.twoinchbrush.com/images/painting129.png,"HIDDEN CREEK",13,6,10,https://www.youtube.com/embed/KmoRz01bm0Y,"  'Black Gesso' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#000000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0
163,130,https://www.twoinchbrush.com/images/painting130.png,"PEACEFUL HAVEN",13,7,13,https://www.youtube.com/embed/j20pZ96E_CE,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Phthalo Green\r\n' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#102E3C' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
164,131,https://www.twoinchbrush.com/images/painting131.png,"MOUNTAIN EXHIBITION",13,8,10,https://www.youtube.com/embed/bgI3_1quJ18,"  'Alizarin Crimson' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1
165,132,https://www.twoinchbrush.com/images/painting132.png,"EMERALD WATERS",13,9,9,https://www.youtube.com/embed/lLunPQBzW6g,"  'Black Gesso' 'Cadmium Yellow' 'Dark Sienna' 'Midnight Black\r\n\r\n' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#000000' '#FFEC00' '#5F2E1F' '#000000' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0
166,133,https://www.twoinchbrush.com/images/painting133.png,"MOUNTAIN SUMMIT",13,10,12,https://www.youtube.com/embed/kasGRkfkiPM,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
167,134,https://www.twoinchbrush.com/images/painting134.png,"CABIN HIDEAWAY",13,11,10,https://www.youtube.com/embed/NjTlW2NL1Lo,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Prussian Blue' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#000000' '#0C0040' '#021E44' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1
168,135,https://www.twoinchbrush.com/images/painting135.png,"OVAL ESSENCE",13,12,8,https://www.youtube.com/embed/q7WXF_BSEXw,"  'Alizarin Crimson' 'Cadmium Yellow' 'Dark Sienna' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Phthalo Green\r\n' 'Titanium White' 'Van Dyke Brown' ","  '#4E1500' '#FFEC00' '#5F2E1F' '#000000' '#0C0040' '#102E3C' '#FFFFFF' '#221B15' ",0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1
169,136,https://www.twoinchbrush.com/images/painting136.png,"LOST LAKE",13,13,12,https://www.youtube.com/embed/9-ATP8xyDM0,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
170,111,https://www.twoinchbrush.com/images/painting111.png,"DISTANT MOUNTAINS",14,1,13,https://www.youtube.com/embed/GpA9UM7QGag,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Phthalo Green\r\n' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#102E3C' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
171,112,https://www.twoinchbrush.com/images/painting112.png,"MEADOW BROOK SURPRISE",14,2,12,https://www.youtube.com/embed/Ov5oIHTAa10,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
172,113,https://www.twoinchbrush.com/images/painting113.png,"MOUNTAIN MOONLIGHT OVAL",14,3,12,https://www.youtube.com/embed/CigXQtT6BPM,"  'Alizarin Crimson' 'Black Gesso' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#000000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",1,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
173,114,https://www.twoinchbrush.com/images/painting114.png,"SNOWY SOLITUDE",14,4,7,https://www.youtube.com/embed/1ZriQGhSFTM,"  'Alizarin Crimson' 'Dark Sienna' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#5F2E1F' '#000000' '#0C0040' '#FFFFFF' '#221B15' '#C79B00' ",0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1
174,115,https://www.twoinchbrush.com/images/painting115.png,"MOUNTAIN RIVER",14,5,13,https://www.youtube.com/embed/CnMLKAGi0yM,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Phthalo Green\r\n' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#102E3C' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
175,116,https://www.twoinchbrush.com/images/painting116.png,"GRACEFUL MOUNTAINS",14,6,12,https://www.youtube.com/embed/0uVe8T-vVVg,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
176,117,https://www.twoinchbrush.com/images/painting117.png,"WINDY WAVES",14,7,14,https://www.youtube.com/embed/y6GVVjG4HMg,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Liquid Black' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Phthalo Green\r\n' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#000000' '#0C0040' '#102E3C' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
177,118,https://www.twoinchbrush.com/images/painting118.png,"ON A CLEAR DAY",14,8,11,https://www.youtube.com/embed/e63Cgln6Yag,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Prussian Blue' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#021E44' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,1,1,1
178,119,https://www.twoinchbrush.com/images/painting119.png,"RIVERSIDE ESCAPE OVAL",14,9,13,https://www.youtube.com/embed/d83REwSGfGo,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Phthalo Green\r\n' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#102E3C' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
179,120,https://www.twoinchbrush.com/images/painting120.png,"SURPRISING FALLS",14,10,13,https://www.youtube.com/embed/QbclL1ca7_s,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Phthalo Green\r\n' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#102E3C' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
180,121,https://www.twoinchbrush.com/images/painting121.png,"SHADOW POND",14,11,13,https://www.youtube.com/embed/BQWJ3kqonpA,"  'Alizarin Crimson' 'Black Gesso' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#000000' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
181,122,https://www.twoinchbrush.com/images/painting122.png,"MISTY FOREST OVAL",14,12,12,https://www.youtube.com/embed/ddU9vQvSpw8,"  'Alizarin Crimson' 'Black Gesso' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#000000' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1
182,123,https://www.twoinchbrush.com/images/painting123.png,"NATURAL WONDER",14,13,11,https://www.youtube.com/embed/knOutsaiKfU,"  'Alizarin Crimson' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
183,98,https://www.twoinchbrush.com/images/painting98.png,"SPLENDOR OF WINTER",15,1,10,https://www.youtube.com/embed/oJvk7gPDHiE,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Prussian Blue' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#000000' '#0C0040' '#021E44' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1
184,99,https://www.twoinchbrush.com/images/painting99.png,"COLORS OF NATURE",15,2,12,https://www.youtube.com/embed/Me9Ietooq4w,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
185,100,https://www.twoinchbrush.com/images/painting100.png,"GRANDPA'S BARN",15,3,11,https://www.youtube.com/embed/IPPU49PyfEA,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1
186,101,https://www.twoinchbrush.com/images/painting101.png,"PEACEFUL REFLECTIONS",15,4,13,https://www.youtube.com/embed/gYuH4Ilqdhs,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Phthalo Green\r\n' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#102E3C' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
187,102,https://www.twoinchbrush.com/images/painting102.png,"HIDDEN WINTER MOON OVAL",15,5,8,https://www.youtube.com/embed/yxAMOdl6RJE,"  'Alizarin Crimson' 'Black Gesso' 'Dark Sienna' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Prussian Blue' 'Titanium White' 'Van Dyke Brown' ","  '#4E1500' '#000000' '#5F2E1F' '#000000' '#0C0040' '#021E44' '#FFFFFF' '#221B15' ",1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1
188,103,https://www.twoinchbrush.com/images/painting103.png,"WAVES OF WONDER",15,6,12,https://www.youtube.com/embed/tayQX_ng-Nc,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Liquid Clear' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Phthalo Green\r\n' 'Prussian Blue' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFFFFF' '#000000' '#0C0040' '#102E3C' '#021E44' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1
189,104,https://www.twoinchbrush.com/images/painting104.png,"CABIN BY THE POND",15,7,12,https://www.youtube.com/embed/TyOO6WeP2AY,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
190,105,https://www.twoinchbrush.com/images/painting105.png,"FALL STREAM",15,8,12,https://www.youtube.com/embed/ZY0ofhdV_L0,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
191,106,https://www.twoinchbrush.com/images/painting106.png,"CHRISTMAS EVE SNOW",15,9,9,https://www.youtube.com/embed/cVqFG2pxK2A,"  'Alizarin Crimson' 'Black Gesso' 'Cadmium Yellow' 'Dark Sienna' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Prussian Blue' 'Titanium White' 'Van Dyke Brown' ","  '#4E1500' '#000000' '#FFEC00' '#5F2E1F' '#000000' '#0C0040' '#021E44' '#FFFFFF' '#221B15' ",1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,1
192,107,https://www.twoinchbrush.com/images/painting107.png,"FOREST DOWN OVAL",15,10,12,https://www.youtube.com/embed/COsJUfPN2dA,"  'Alizarin Crimson' 'Black Gesso' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#000000' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1
